run-number,initial-random-seed,who,step,tick,immigrant?,male,muslim,age-class,Non integration,Institutional distrust,Collective relative deprivation,fundamentalism
0,882727787,5273,701,true,true,true,1,0.09055591192732163,-0.5109813397334789,0.6228796573215574,0.6606334841628959
0,882727787,2910,701,false,false,false,1,0.21306704334005883,-1.063060580289588,0.26862871382788533,1.0950226244343892
0,882727787,3269,701,true,false,true,2,-0.17264154510346,-0.8824417310590663,-0.12161845279934602,1.239819004524887
0,882727787,2784,701,false,true,true,2,-0.19832058870261848,-0.3891331813327254,0.6636765576845605,1.6923076923076925
0,882727787,5420,701,false,true,false,2,-0.31339921809333116,-1.1638627481803256,0.16139965941286147,-1.1674208144796379
0,882727787,1176,701,true,false,true,3,-0.1601918370320009,-1.0944431131282442,-0.07421222858111061,1.2941176470588234
0,882727787,2532,701,false,false,true,3,0.0012290916521448033,-0.416120985926624,0.22393533432322377,1.4389140271493215
0,882727787,4698,701,false,false,false,3,0.2942763831877476,-0.7600265586520039,0.1913239783606865,0.932126696832579
0,882727787,3301,701,true,true,true,2,-0.08625577544815706,-0.7670190391107299,0.4334265930815683,0.5158371040723981
0,882727787,1215,701,true,true,true,4,-0.4705069336765141,-0.7466935422022591,0.5924878751658273,1.7828054298642533
0,882727787,1084,701,true,true,true,4,0.06060830909082037,-0.2938244434885922,0.7155723421019908,0.6146422511312217
0,882727787,5685,701,false,true,true,3,-0.11866483258902684,-0.4281180462127274,0.3074837191636607,0.4253393665158371
0,882727787,5469,701,true,false,true,3,-0.18189087030353582,-0.9623656918855306,0.17923230459896108,1.2941176470588234
0,882727787,3270,701,false,false,true,4,-0.15144782719110975,-0.434560990768186,0.22270691183225283,1.4389140271493215
0,882727787,4644,701,false,true,false,2,0.11744245792416673,-0.5194650236305483,0.4154435243076026,-0.08144796380090491
0,882727787,5152,701,false,false,true,4,-0.10996602854096016,-0.7655988381557033,0.39335621458953646,1.1018099547511313
0,882727787,1191,701,false,true,true,3,0.09811555334217241,-0.31659289671982227,0.6531236647441228,0.4253393665158371
0,882727787,7035,701,true,true,false,1,0.1672007877286172,-0.10034254220772301,0.22650209951877684,-1.9276018099547512
0,882727787,2034,701,true,false,true,2,-0.18628897108411946,-0.6369119493363571,0.15266803006191493,1.239819004524887
0,882727787,1289,701,false,false,true,5,0.009953662407539777,-0.8157602870457432,0.5640186421080304,0.9130373303167421
0,882727787,9140,701,false,true,false,1,0.15246904921311139,-0.15985877362056797,0.5593791827633539,0.9502262443438916
0,882727787,2101,701,true,false,false,3,-0.3235199825317446,-0.6178497783691853,-0.03162884865867452,1.18552036199095
0,882727787,1704,701,false,false,false,2,0.10783489501352077,-0.3917062534666797,0.6407604145997727,-0.1357466063348416
0,882727787,9225,701,false,true,true,2,-0.1832375281048899,-0.709374669720077,0.4871962997055843,0.678733031674208
0,882727787,9371,701,false,false,false,4,0.289474042553578,-0.3920562259792844,0.43228836124373693,0.316742081447964
