area_code,migrant?,male?,muslim?,age,value
1,true,false,true,41,1402.1333333333334
1,true,false,true,42,1402.1333333333334
1,true,false,true,43,1402.1333333333334
1,true,false,true,44,1402.1333333333334
1,true,false,true,45,1402.1333333333334
1,true,false,true,46,1402.1333333333334
1,true,false,true,47,1402.1333333333334
1,true,false,true,48,1402.1333333333334
1,true,false,true,49,1402.1333333333334
1,true,false,true,50,1402.1333333333334
1,true,false,true,51,1402.1333333333334
1,true,false,true,52,1402.1333333333334
1,true,false,true,53,1402.1333333333334
1,true,false,true,54,1402.1333333333334
1,true,false,true,55,484.6
1,true,false,true,56,484.6
1,true,false,true,57,484.6
1,true,false,true,58,484.6
1,true,false,true,59,484.6
1,true,false,true,60,484.6
1,true,false,true,61,484.6
1,true,false,true,62,484.6
1,true,false,true,63,484.6
1,true,false,true,64,484.6
1,true,false,true,65,292.4
1,true,false,true,66,292.4
1,true,false,true,67,292.4
1,true,false,true,68,292.4
1,true,false,true,69,292.4
1,true,false,true,70,292.4
1,true,false,true,71,292.4
1,true,false,true,72,292.4
1,true,false,true,73,292.4
1,true,false,true,74,292.4
1,true,false,true,75,292.4
1,true,false,true,76,292.4
1,true,false,true,77,292.4
1,true,false,true,78,292.4
1,true,false,true,79,292.4
1,true,false,true,80,15.5
1,true,false,true,81,15.5
1,true,false,true,82,15.5
1,true,false,true,83,15.5
1,true,false,true,84,15.5
1,true,false,true,85,15.5
1,true,false,true,86,15.5
1,true,false,true,87,15.5
1,true,false,true,88,15.5
1,true,false,true,89,15.5
1,true,false,true,90,15.5
1,true,false,true,91,15.5
1,true,false,true,92,15.5
1,true,false,true,93,15.5
1,true,false,true,94,15.5
1,true,false,true,95,15.5
1,true,false,true,96,15.5
1,true,false,true,97,15.5
1,true,false,true,98,15.5
1,true,false,true,99,15.5
1,true,false,true,100,15.5
1,true,false,true,101,15.5
1,true,false,true,102,15.5
1,true,false,true,103,15.5
1,true,false,true,104,15.5
1,true,false,true,105,15.5
1,true,false,true,106,15.5
1,true,false,true,107,15.5
1,true,false,true,108,15.5
1,true,false,true,109,15.5
1,true,false,true,110,15.5
1,true,false,true,111,15.5
1,true,false,true,112,15.5
1,true,false,true,113,15.5
1,true,false,true,114,15.5
1,true,false,true,115,15.5
1,true,false,true,116,15.5
1,true,false,true,117,15.5
1,true,false,true,118,15.5
1,true,false,true,119,15.5
1,true,true,false,16,36.666666666666664
1,true,true,false,17,36.666666666666664
1,true,true,false,18,59.142857142857146
1,true,true,false,19,59.142857142857146
1,true,true,false,20,59.142857142857146
1,true,true,false,21,59.142857142857146
1,true,true,false,22,59.142857142857146
1,true,true,false,23,59.142857142857146
1,true,true,false,24,59.142857142857146
1,true,true,false,25,175.06666666666666
1,true,true,false,26,175.06666666666666
1,true,true,false,27,175.06666666666666
1,true,true,false,28,175.06666666666666
1,true,true,false,29,175.06666666666666
1,true,true,false,30,175.06666666666666
1,true,true,false,31,175.06666666666666
1,true,true,false,32,175.06666666666666
1,true,true,false,33,175.06666666666666
1,true,true,false,34,175.06666666666666
1,true,true,false,35,175.06666666666666
1,true,true,false,36,175.06666666666666
1,true,true,false,37,175.06666666666666
1,true,true,false,38,175.06666666666666
1,true,true,false,39,175.06666666666666
1,true,true,false,40,175.06666666666666
1,true,true,false,41,175.06666666666666
1,true,true,false,42,175.06666666666666
1,true,true,false,43,175.06666666666666
1,true,true,false,44,175.06666666666666
1,true,true,false,45,175.06666666666666
1,true,true,false,46,175.06666666666666
1,true,true,false,47,175.06666666666666
1,true,true,false,48,175.06666666666666
1,true,true,false,49,175.06666666666666
1,true,true,false,50,175.06666666666666
1,true,true,false,51,175.06666666666666
1,true,true,false,52,175.06666666666666
1,true,true,false,53,175.06666666666666
1,true,true,false,54,175.06666666666666
1,true,true,false,55,120.2
1,true,true,false,56,120.2
1,true,true,false,57,120.2
1,true,true,false,58,120.2
1,true,true,false,59,120.2
1,true,true,false,60,120.2
1,true,true,false,61,120.2
1,true,true,false,62,120.2
1,true,true,false,63,120.2
1,true,true,false,64,120.2
1,true,true,false,65,41.733333333333334
1,true,true,false,66,41.733333333333334
1,true,true,false,67,41.733333333333334
1,true,true,false,68,41.733333333333334
1,true,true,false,69,41.733333333333334
1,true,true,false,70,41.733333333333334
1,true,true,false,71,41.733333333333334
1,true,true,false,72,41.733333333333334
1,true,true,false,73,41.733333333333334
1,true,true,false,74,41.733333333333334
1,true,true,false,75,41.733333333333334
1,true,true,false,76,41.733333333333334
1,true,true,false,77,41.733333333333334
1,true,true,false,78,41.733333333333334
1,true,true,false,79,41.733333333333334
1,true,true,false,80,2.3
1,true,true,false,81,2.3
1,true,true,false,82,2.3
1,true,true,false,83,2.3
1,true,true,false,84,2.3
1,true,true,false,85,2.3
1,true,true,false,86,2.3
1,true,true,false,87,2.3
1,true,true,false,88,2.3
1,true,true,false,89,2.3
1,true,true,false,90,2.3
1,true,true,false,91,2.3
1,true,true,false,92,2.3
1,true,true,false,93,2.3
1,true,true,false,94,2.3
1,true,true,false,95,2.3
1,true,true,false,96,2.3
1,true,true,false,97,2.3
1,true,true,false,98,2.3
1,true,true,false,99,2.3
1,true,true,false,100,2.3
1,true,true,false,101,2.3
1,true,true,false,102,2.3
1,true,true,false,103,2.3
1,true,true,false,104,2.3
1,true,true,false,105,2.3
1,true,true,false,106,2.3
1,true,true,false,107,2.3
1,true,true,false,108,2.3
1,true,true,false,109,2.3
1,true,true,false,110,2.3
1,true,true,false,111,2.3
1,true,true,false,112,2.3
1,true,true,false,113,2.3
1,true,true,false,114,2.3
1,true,true,false,115,2.3
1,true,true,false,116,2.3
1,true,true,false,117,2.3
1,true,true,false,118,2.3
1,true,true,false,119,2.3
1,true,true,true,16,1012
1,true,true,true,17,1012
1,true,true,true,18,1085.7142857142858
1,true,true,true,19,1085.7142857142858
1,true,true,true,20,1085.7142857142858
1,true,true,true,21,1085.7142857142858
1,true,true,true,22,1085.7142857142858
1,true,true,true,23,1085.7142857142858
1,true,true,true,24,1085.7142857142858
1,true,true,true,25,1624.9333333333334
1,true,true,true,26,1624.9333333333334
1,true,true,true,27,1624.9333333333334
1,true,true,true,28,1624.9333333333334
1,true,true,true,29,1624.9333333333334
1,true,true,true,30,1624.9333333333334
1,true,true,true,31,1624.9333333333334
1,true,true,true,32,1624.9333333333334
1,true,true,true,33,1624.9333333333334
1,true,true,true,34,1624.9333333333334
1,true,true,true,35,1624.9333333333334
1,true,true,true,36,1624.9333333333334
1,true,true,true,37,1624.9333333333334
1,true,true,true,38,1624.9333333333334
1,true,true,true,39,1624.9333333333334
1,true,true,true,40,1624.9333333333334
1,true,true,true,41,1624.9333333333334
1,true,true,true,42,1624.9333333333334
1,true,true,true,43,1624.9333333333334
1,true,true,true,44,1624.9333333333334
1,true,true,true,45,1624.9333333333334
1,true,true,true,46,1624.9333333333334
1,true,true,true,47,1624.9333333333334
1,true,true,true,48,1624.9333333333334
1,true,true,true,49,1624.9333333333334
1,true,true,true,50,1624.9333333333334
1,true,true,true,51,1624.9333333333334
1,true,true,true,52,1624.9333333333334
1,true,true,true,53,1624.9333333333334
1,true,true,true,54,1624.9333333333334
1,true,true,true,55,568
1,true,true,true,56,568
1,true,true,true,57,568
1,true,true,true,58,568
1,true,true,true,59,568
1,true,true,true,60,568
1,true,true,true,61,568
1,true,true,true,62,568
1,true,true,true,63,568
1,true,true,true,64,568
1,true,true,true,65,266.26666666666665
1,true,true,true,66,266.26666666666665
1,true,true,true,67,266.26666666666665
1,true,true,true,68,266.26666666666665
1,true,true,true,69,266.26666666666665
1,true,true,true,70,266.26666666666665
1,true,true,true,71,266.26666666666665
1,true,true,true,72,266.26666666666665
1,true,true,true,73,266.26666666666665
1,true,true,true,74,266.26666666666665
1,true,true,true,75,266.26666666666665
1,true,true,true,76,266.26666666666665
1,true,true,true,77,266.26666666666665
1,true,true,true,78,266.26666666666665
1,true,true,true,79,266.26666666666665
1,true,true,true,80,16.3
1,true,true,true,81,16.3
1,true,true,true,82,16.3
1,true,true,true,83,16.3
1,true,true,true,84,16.3
1,true,true,true,85,16.3
1,true,true,true,86,16.3
1,true,true,true,87,16.3
1,true,true,true,88,16.3
1,true,true,true,89,16.3
1,true,true,true,90,16.3
1,true,true,true,91,16.3
1,true,true,true,92,16.3
1,true,true,true,93,16.3
1,true,true,true,94,16.3
1,true,true,true,95,16.3
1,true,true,true,96,16.3
1,true,true,true,97,16.3
1,true,true,true,98,16.3
1,true,true,true,99,16.3
1,true,true,true,100,16.3
1,true,true,true,101,16.3
1,true,true,true,102,16.3
1,true,true,true,103,16.3
1,true,true,true,104,16.3
1,true,true,true,105,16.3
1,true,true,true,106,16.3
1,true,true,true,107,16.3
1,true,true,true,108,16.3
1,true,true,true,109,16.3
1,true,true,true,110,16.3
1,true,true,true,111,16.3
1,true,true,true,112,16.3
